hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
1,0,66,2015,5,28,7,0,4,2,0.0,0,0,103,6,3,0,0,0,3,3,0,0,0,2,97.0,0.0,2.0,1,126
1,0,88,2015,5,28,7,0,4,3,0.0,0,2,129,5,3,0,0,0,3,4,0,0,0,2,150.0,0.0,1.0,1,126
1,0,0,2015,5,28,7,0,4,2,0.0,0,0,92,3,1,0,0,0,0,0,2,0,0,2,98.0,0.0,0.0,1,126
1,1,43,2015,5,28,7,0,5,2,0.0,0,2,103,5,3,0,0,0,0,0,0,0,0,2,91.5,0.0,0.0,0,86
1,1,88,2015,5,28,7,2,5,2,0.0,0,2,103,6,3,0,0,0,4,4,0,0,0,2,139.0,0.0,2.0,0,48
1,0,54,2015,5,28,7,2,5,2,0.0,0,0,59,5,3,0,0,0,3,3,0,0,0,2,79.5,0.0,0.0,1,129
1,1,292,2015,5,28,7,2,5,2,0.0,0,0,103,5,3,0,0,0,0,0,0,0,0,0,47.25,0.0,0.0,0,34
1,0,112,2015,5,28,7,4,10,2,0.0,0,2,59,5,3,0,0,0,3,3,0,0,0,0,126.65,0.0,1.0,1,136
1,0,68,2015,5,28,8,0,3,2,0.0,0,0,47,6,3,0,0,0,4,4,0,0,0,2,107.0,0.0,1.0,1,126
1,0,7,2015,5,28,8,0,4,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,131.0,1.0,2.0,1,127
1,0,1,2015,5,28,8,0,4,2,0.0,0,0,41,6,3,0,0,0,0,0,0,0,0,2,131.0,1.0,1.0,1,127
1,1,113,2015,5,28,8,0,4,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,123.0,0.0,1.0,0,86
1,0,5,2015,5,28,8,0,4,2,0.0,0,0,41,6,3,0,0,0,3,3,0,0,0,2,146.0,0.0,1.0,1,127
1,0,83,2015,5,28,8,0,4,2,0.0,0,0,103,5,3,0,0,0,0,0,0,0,0,2,110.7,0.0,1.0,1,127
1,1,105,2015,5,28,8,0,4,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,73.8,0.0,1.0,0,114
1,0,0,2015,5,28,8,0,1,1,0.0,0,0,103,5,3,0,0,0,0,0,0,0,0,2,61.0,0.0,0.0,1,124
1,1,1,2015,5,28,8,0,1,2,0.0,0,0,103,2,0,0,0,0,0,0,0,0,0,2,104.72,0.0,1.0,0,123
1,0,1,2015,5,28,8,0,2,2,0.0,0,0,20,2,0,0,0,0,0,5,0,0,0,2,104.72,1.0,1.0,1,125
1,1,102,2015,5,28,8,1,4,2,0.0,0,0,103,3,1,0,0,0,0,0,0,0,0,2,66.42,0.0,1.0,0,86
1,0,113,2015,5,28,8,2,4,2,0.0,0,0,103,3,1,0,0,0,4,4,1,0,0,2,77.96,1.0,1.0,1,129
1,1,280,2015,5,28,8,2,5,2,1.0,0,2,103,5,3,0,0,0,3,3,0,0,0,0,112.0,0.0,1.0,0,50
1,0,96,2015,5,28,8,2,5,2,0.0,0,0,47,6,3,0,0,0,4,5,0,0,0,2,107.0,0.0,1.0,1,130
1,0,394,2015,5,28,8,2,5,2,0.0,0,2,47,5,3,0,0,0,3,3,0,0,0,0,89.68,0.0,0.0,1,130
1,0,33,2015,5,28,8,2,5,2,0.0,0,2,103,6,3,0,0,0,4,4,0,0,0,2,155.0,0.0,0.0,1,130
1,0,82,2015,5,28,8,2,6,3,0.0,0,0,59,3,1,0,0,0,0,0,0,0,0,2,112.0,0.0,1.0,1,131
1,0,100,2015,5,28,8,2,7,3,0.0,0,0,36,6,3,0,0,0,4,4,1,0,0,3,130.1,0.0,3.0,1,132
1,0,100,2015,5,28,8,2,7,2,0.0,0,0,36,6,3,0,0,0,4,4,0,0,0,3,100.1,0.0,2.0,1,132
1,0,17,2015,5,28,9,0,1,2,2.0,0,0,103,6,3,0,0,0,2,2,0,0,0,2,123.0,0.0,3.0,1,125
1,0,68,2015,5,28,9,0,2,3,0.0,0,0,4,3,1,0,0,0,0,2,0,0,0,2,124.0,1.0,1.0,1,126
1,0,12,2015,5,28,9,0,2,2,2.0,0,0,103,3,1,0,0,0,7,6,2,0,0,2,146.0,1.0,0.0,1,126
1,1,77,2015,5,28,9,0,3,2,0.0,0,0,103,3,1,0,0,0,3,3,0,0,0,2,97.0,0.0,0.0,0,90
1,1,24,2015,5,28,9,0,3,2,2.0,0,0,103,6,3,0,0,0,2,2,0,0,0,2,123.0,0.0,1.0,0,103
1,1,44,2015,5,28,9,0,3,2,2.0,0,0,103,6,3,0,0,0,6,6,0,0,0,2,153.0,0.0,0.0,0,103
1,0,78,2015,5,28,9,0,3,2,0.0,1,0,103,6,3,0,0,0,0,0,0,0,0,2,82.0,0.0,2.0,1,127
1,1,17,2015,5,28,9,1,3,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,105.08,0.0,0.0,0,109
1,1,103,2015,5,28,9,1,3,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,65.42,0.0,0.0,0,113
1,0,16,2015,5,28,9,1,3,1,0.0,0,0,106,3,1,0,0,0,0,0,0,0,0,2,98.0,0.0,1.0,1,128
1,0,14,2015,5,28,9,2,3,2,0.0,0,0,117,6,3,0,0,0,0,0,0,0,0,2,75.46,1.0,1.0,1,129
1,0,77,2015,5,28,9,2,3,2,0.0,0,0,101,5,3,0,0,0,0,0,0,0,0,2,65.5,0.0,0.0,1,129
1,0,90,2015,5,28,9,2,5,2,0.0,0,0,46,5,3,0,0,0,0,3,0,0,0,2,90.95,0.0,0.0,1,131
1,0,90,2015,5,28,9,2,5,2,0.0,0,0,47,5,3,0,0,0,0,0,0,0,0,0,93.6,0.0,0.0,1,131
1,0,90,2015,5,28,9,2,5,2,0.0,0,0,47,5,3,0,0,0,4,4,0,0,0,0,119.25,0.0,0.0,1,131
1,0,366,2015,5,28,9,2,5,2,0.0,0,2,47,5,3,0,0,0,4,4,0,0,0,0,134.73,0.0,0.0,1,131
1,0,249,2015,5,28,9,2,5,2,0.0,0,2,103,6,3,0,0,0,0,0,0,0,0,2,112.0,0.0,1.0,1,131
1,1,69,2015,5,28,9,2,6,2,0.0,0,2,103,6,3,0,0,0,0,0,0,0,0,2,118.13,0.0,2.0,0,73
1,0,10,2015,5,28,10,0,1,2,0.0,0,0,129,3,1,0,0,0,0,0,0,0,0,2,131.0,0.0,0.0,1,126
1,0,22,2015,5,28,10,0,2,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,88.2,0.0,0.0,1,127
1,0,91,2015,5,28,10,0,2,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,73.8,0.0,1.0,1,127
1,0,23,2015,5,28,10,0,2,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,98.0,0.0,0.0,1,127
1,0,11,2015,5,28,10,0,2,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,110.5,0.0,1.0,1,127
1,0,3,2015,5,28,10,0,2,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,131.0,0.0,1.0,1,127
1,0,13,2015,5,28,10,0,2,2,1.0,0,2,103,6,3,0,0,0,6,6,2,0,0,2,185.0,1.0,1.0,1,127
1,0,108,2015,5,28,10,0,2,2,0.0,0,0,103,6,3,0,0,0,3,3,1,0,0,2,87.3,0.0,2.0,1,127
1,0,37,2015,5,28,10,1,2,2,0.0,0,0,47,6,3,0,0,0,2,2,0,0,0,2,120.0,0.0,1.0,1,128
1,0,21,2015,5,28,10,1,2,2,0.0,0,0,6,3,1,0,0,0,0,2,0,0,0,2,98.0,0.0,1.0,1,128
1,0,106,2015,5,28,10,1,2,2,0.0,0,0,47,6,3,0,0,0,4,4,0,0,0,2,96.3,0.0,2.0,1,128
1,0,30,2015,5,28,10,2,2,2,0.0,0,1,103,3,1,0,0,0,5,5,0,0,0,3,197.0,0.0,1.0,1,129
1,1,51,2015,5,28,10,2,3,2,0.0,0,0,103,6,3,0,0,0,4,4,0,0,0,2,123.0,0.0,0.0,0,114
1,0,79,2015,5,28,10,2,3,2,0.0,0,0,101,6,3,0,0,0,0,0,0,0,0,2,82.0,0.0,2.0,1,130
1,0,21,2015,5,28,10,2,3,2,0.0,2,2,103,3,1,0,0,0,2,2,1,0,0,2,165.0,1.0,3.0,1,130
1,0,35,2015,5,28,10,2,3,2,2.0,0,0,42,6,3,0,0,0,6,6,0,0,0,2,149.4,0.0,0.0,1,130
1,0,78,2015,5,28,10,2,5,2,0.0,0,2,103,6,3,0,0,0,0,0,1,0,0,2,106.84,1.0,2.0,1,132
1,0,31,2015,5,28,10,2,5,2,0.0,0,2,103,3,1,0,0,0,3,3,1,0,0,2,161.0,1.0,1.0,1,132
1,0,78,2015,5,28,10,2,5,2,0.0,0,2,103,6,3,0,0,0,3,3,1,0,0,2,134.43,0.0,2.0,1,132
1,0,78,2015,5,28,10,2,5,2,0.0,0,2,103,6,3,0,0,0,4,4,1,0,0,2,144.43,1.0,2.0,1,132
1,0,44,2015,5,28,10,2,5,1,0.0,0,2,106,5,3,0,0,0,4,4,2,0,0,2,152.0,0.0,0.0,1,132
1,0,34,2015,5,28,10,2,5,2,1.0,0,2,47,6,3,0,0,0,5,5,0,0,0,2,125.54,0.0,3.0,1,132
1,0,87,2015,5,28,10,2,5,2,1.0,1,1,103,5,3,0,0,0,2,2,0,0,0,2,133.83,0.0,2.0,1,132
1,0,11,2015,5,28,10,2,6,3,1.0,0,0,103,3,1,0,0,0,2,2,0,0,0,2,159.75,1.0,0.0,1,133
1,0,115,2015,5,28,10,2,7,2,0.0,0,0,59,6,3,0,0,0,0,0,0,0,0,2,120.6,0.0,2.0,1,134
1,0,86,2015,5,28,10,3,7,2,0.0,0,0,103,6,3,0,0,0,3,3,0,0,0,2,112.2,0.0,0.0,1,135
1,0,41,2015,5,28,10,4,7,2,0.0,1,0,47,6,3,0,0,0,5,5,0,0,0,2,110.6,0.0,0.0,1,136
1,0,32,2015,5,28,10,4,9,2,0.0,0,0,36,6,3,0,0,0,2,2,0,0,0,2,105.9,0.0,0.0,1,138
1,0,34,2015,5,28,10,2,5,2,1.0,0,2,47,6,3,0,0,0,3,3,0,0,0,2,95.27,0.0,3.0,1,132
1,0,34,2015,5,28,10,2,5,2,0.0,0,2,47,6,3,0,0,0,5,5,0,0,0,2,108.83,0.0,1.0,1,132
1,1,100,2015,5,28,11,2,3,2,1.0,0,2,103,5,3,0,0,0,0,0,0,0,0,2,153.96,0.0,0.0,0,87
1,0,44,2015,5,28,11,2,3,2,0.0,0,0,41,6,3,0,0,0,0,0,0,0,0,2,120.6,0.0,0.0,1,131
1,0,304,2015,5,28,11,2,4,2,0.0,1,0,103,3,3,0,0,0,0,0,1,0,0,2,90.67,0.0,1.0,1,132
1,1,36,2015,5,28,11,2,4,2,0.0,0,0,103,6,3,0,0,0,4,4,0,0,0,2,126.67,0.0,0.0,0,95
1,0,117,2015,5,28,11,2,4,3,0.0,0,2,103,5,3,0,0,0,3,3,0,0,0,2,144.4,0.0,1.0,1,132
1,0,70,2015,5,28,11,2,4,2,0.0,0,0,41,6,3,0,0,0,0,0,0,0,0,2,99.5,1.0,2.0,1,132
1,0,110,2015,5,28,11,2,5,2,0.0,0,0,103,3,1,0,0,0,4,4,0,0,0,2,139.4,0.0,1.0,1,133
1,1,109,2015,5,28,11,2,5,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,73.8,0.0,1.0,0,56
1,0,33,2015,5,28,11,2,2,2,0.0,0,0,47,6,3,0,0,0,4,4,0,0,0,2,89.97,0.0,1.0,1,130
1,0,33,2015,5,28,11,2,2,2,0.0,0,0,103,6,3,0,0,0,4,4,0,0,0,2,123.0,0.0,0.0,1,130
1,0,33,2015,5,28,11,2,2,2,0.0,0,0,33,6,3,0,0,0,4,4,1,0,0,2,123.0,0.0,0.0,1,130
1,0,0,2015,5,28,11,0,1,1,0.0,0,0,47,3,1,0,0,0,0,0,0,0,0,2,123.0,0.0,0.0,1,127
1,0,0,2015,5,28,11,0,1,2,0.0,0,2,34,6,3,0,0,0,0,0,1,0,0,2,144.9,0.0,1.0,1,127
1,0,0,2015,5,28,11,0,1,2,0.0,0,0,41,3,1,0,0,0,6,6,0,0,0,2,153.0,0.0,0.0,1,127
1,0,0,2015,5,28,11,0,1,2,0.0,0,0,41,6,3,0,0,0,0,0,0,0,0,2,131.0,0.0,1.0,1,127
1,0,84,2015,5,28,11,1,1,2,0.0,0,2,103,2,0,0,0,0,0,0,0,0,0,2,100.0,1.0,0.0,1,128
1,0,71,2015,5,28,11,1,1,2,0.0,0,0,41,5,3,0,0,0,0,0,0,0,0,2,65.5,0.0,0.0,1,128
1,0,16,2015,5,28,11,1,1,2,0.0,0,0,105,6,3,0,0,0,2,2,0,0,0,2,123.0,0.0,1.0,1,128
1,0,54,2015,5,28,11,2,1,2,0.0,0,0,103,6,3,0,0,0,4,5,0,0,0,2,123.0,0.0,0.0,1,129
1,0,8,2015,5,28,11,2,1,2,0.0,0,0,41,6,3,0,0,0,0,0,0,0,0,2,131.0,0.0,0.0,1,129
1,0,36,2015,5,28,11,2,5,2,0.0,0,0,103,5,3,0,0,0,3,3,0,0,0,2,104.68,1.0,0.0,1,133
1,0,40,2015,5,28,11,2,5,2,0.0,0,2,103,6,3,0,0,0,0,0,0,0,0,2,166.0,0.0,0.0,1,133
1,1,59,2015,5,28,11,2,6,2,0.0,0,0,103,6,3,0,0,0,3,3,0,0,0,2,111.25,0.0,2.0,0,78
1,0,79,2015,5,28,11,2,6,2,2.0,0,2,103,3,1,0,0,0,6,6,1,0,0,2,213.75,0.0,0.0,1,134
1,0,32,2015,5,28,11,4,6,2,0.0,0,2,103,6,3,0,0,0,4,4,1,0,0,2,178.0,1.0,0.0,1,136
1,0,110,2015,5,28,11,2,5,2,0.0,0,0,103,3,1,0,0,0,0,0,0,0,0,2,113.9,0.0,1.0,1,133
1,0,33,2015,5,28,11,2,5,2,0.0,0,0,103,6,3,0,0,0,4,4,0,0,0,2,129.29,1.0,0.0,1,133
1,0,53,2015,5,29,12,1,0,2,2.0,0,0,25,6,3,0,0,0,6,6,0,0,0,2,153.0,1.0,0.0,1,128
1,0,2,2015,5,29,12,1,0,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,98.0,1.0,2.0,1,128
1,0,8,2015,5,29,12,2,4,2,1.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,169.0,1.0,2.0,1,133
1,1,72,2015,5,29,12,2,4,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,93.0,0.0,2.0,0,72
1,0,12,2015,5,29,12,2,5,2,0.0,0,0,47,6,3,0,0,0,0,0,0,0,0,2,132.29,0.0,0.0,1,134
1,0,48,2015,5,29,12,2,5,2,0.0,0,0,17,5,3,0,0,0,3,3,0,0,0,2,123.0,0.0,1.0,1,134
1,0,90,2015,5,29,12,2,5,2,0.0,0,1,103,5,3,0,0,0,0,0,0,0,0,3,117.22,0.0,1.0,1,127
1,0,34,2015,5,29,12,2,5,2,0.0,1,2,41,5,3,0,0,0,3,3,1,0,0,2,149.0,0.0,1.0,1,134
1,1,58,2015,5,29,12,2,5,3,1.0,0,0,103,3,1,0,0,0,2,2,0,0,0,2,164.57,0.0,1.0,0,114
1,0,59,2015,5,29,12,2,5,2,0.0,0,0,47,5,3,0,0,0,0,0,0,0,0,0,107.0,0.0,0.0,1,134
1,0,90,2015,5,29,12,2,5,2,0.0,1,1,103,5,3,0,0,0,0,0,0,0,0,3,117.22,1.0,2.0,1,134
1,0,116,2015,5,29,12,2,5,2,0.0,0,0,103,5,3,0,0,0,4,4,0,0,0,0,119.25,0.0,0.0,1,134
1,0,31,2015,5,29,12,2,5,2,0.0,0,0,47,5,3,0,0,0,3,3,0,0,0,2,123.0,0.0,0.0,1,134
1,1,51,2015,5,29,12,2,5,2,0.0,0,2,103,6,3,0,0,0,0,0,0,0,0,2,105.71,0.0,0.0,0,118
1,0,48,2015,5,29,12,2,5,2,0.0,0,0,47,5,3,0,0,0,3,3,0,0,0,2,123.0,0.0,1.0,1,134
1,0,59,2015,5,29,12,2,5,2,0.0,0,0,41,6,3,0,0,0,4,4,0,0,0,2,144.43,1.0,2.0,1,134
1,1,97,2015,5,29,12,3,5,2,0.0,0,0,103,6,3,0,0,0,4,4,0,0,0,2,126.0,0.0,1.0,0,106
1,0,12,2015,5,29,12,4,5,2,0.0,0,2,46,6,3,0,0,0,0,0,0,0,0,2,148.3,1.0,2.0,1,136
1,0,64,2015,5,29,12,4,5,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,125.22,0.0,1.0,1,136
1,0,31,2015,5,29,12,4,7,2,0.0,0,0,47,5,3,0,0,0,3,3,0,0,0,2,123.0,0.0,0.0,1,138
1,0,59,2015,5,29,12,4,7,2,0.0,0,2,47,5,3,0,0,0,0,0,0,0,0,0,130.0,1.0,1.0,1,138
1,1,55,2015,5,29,12,4,10,2,10.0,0,0,103,5,3,0,0,0,3,3,2,0,0,0,133.16,0.0,1.0,2,127
1,0,81,2015,5,29,12,2,5,2,0.0,0,0,47,5,3,0,0,0,0,0,0,0,0,2,78.84,0.0,0.0,1,134
1,0,1,2015,5,29,12,1,0,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,80.1,0.0,0.0,1,128
1,0,34,2015,5,29,12,2,0,2,2.0,0,0,10,6,3,0,0,0,6,6,0,0,0,2,193.0,0.0,1.0,1,129
1,0,13,2015,5,29,12,2,0,2,0.0,0,0,41,6,3,0,0,0,0,0,0,0,0,2,88.2,0.0,0.0,1,129
1,0,40,2015,5,29,12,2,0,2,0.0,0,0,46,6,3,0,0,0,5,4,0,0,0,2,90.71,0.0,0.0,1,129
1,0,1,2015,5,29,12,2,0,2,0.0,0,0,41,6,3,0,0,0,0,1,0,0,0,2,114.5,0.0,1.0,1,129
1,0,34,2015,5,29,12,2,0,2,0.0,0,0,10,6,3,0,0,0,0,0,0,0,0,2,120.2,0.0,1.0,1,129
1,0,88,2015,5,29,12,2,1,2,0.0,0,0,64,5,3,0,0,0,3,3,1,0,0,0,79.5,0.0,0.0,1,130
1,0,9,2015,5,29,12,2,1,2,0.0,0,0,41,6,3,0,0,0,0,0,0,0,0,2,117.9,0.0,3.0,1,130
1,1,24,2015,5,29,12,2,1,2,0.0,0,2,103,6,3,0,0,0,0,0,0,0,0,2,128.0,0.0,0.0,0,108
1,0,97,2015,5,29,12,2,2,2,0.0,0,0,46,5,3,0,0,0,0,3,0,0,0,2,90.95,0.0,0.0,1,131
1,0,60,2015,5,29,12,2,2,2,0.0,1,0,44,6,3,0,0,0,4,4,2,0,0,2,107.0,0.0,2.0,1,131
1,0,100,2015,5,29,12,2,2,2,2.0,0,0,25,3,1,0,0,0,6,6,0,0,0,2,130.05,1.0,1.0,1,131
1,0,50,2015,5,29,12,2,3,2,0.0,0,0,41,5,3,0,0,0,3,3,0,0,0,0,123.0,0.0,0.0,1,132
1,1,47,2015,5,29,12,2,3,2,0.0,0,0,103,6,3,0,0,0,5,5,0,0,0,2,103.8,0.0,0.0,2,127
1,0,8,2015,5,29,12,2,3,2,2.0,0,0,59,6,3,0,0,0,7,7,0,0,0,2,196.0,0.0,1.0,1,132
1,0,34,2015,5,29,12,2,3,2,0.0,0,2,41,6,3,0,0,0,3,3,0,0,0,2,149.4,1.0,0.0,1,132
1,0,47,2015,5,29,13,2,5,2,0.0,0,0,41,6,3,0,0,0,6,6,0,0,0,2,175.71,0.0,0.0,1,135
1,0,115,2015,5,29,13,2,5,2,0.0,1,2,103,5,3,0,0,0,0,0,1,0,0,3,119.7,0.0,2.0,1,135
1,1,79,2015,5,29,13,2,5,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,100.86,0.0,1.0,0,73
1,0,91,2015,5,29,13,2,5,2,0.0,0,0,47,6,3,0,0,0,0,0,0,0,0,2,100.86,0.0,0.0,1,135
1,0,98,2015,5,29,13,1,1,2,0.0,0,0,41,6,3,0,0,0,0,0,0,0,0,3,82.0,0.0,3.0,1,130
1,0,109,2015,5,29,13,1,1,2,0.0,0,0,41,6,3,0,0,0,0,2,0,0,0,2,73.8,0.0,1.0,1,130
1,0,0,2015,5,29,13,1,1,2,0.0,0,0,6,6,3,0,0,0,0,2,0,0,0,2,117.9,1.0,0.0,1,130
1,0,0,2015,5,29,13,1,1,4,0.0,0,0,103,3,1,0,0,0,8,7,0,0,0,2,150.0,0.0,0.0,1,130
1,0,9,2015,5,29,13,1,1,2,0.0,0,2,41,6,3,0,0,0,0,0,0,0,0,2,161.0,1.0,2.0,1,130
1,0,62,2015,5,29,13,1,1,2,0.0,0,0,41,6,3,0,0,0,0,0,0,0,0,2,64.0,0.0,2.0,1,130
1,1,45,2015,5,29,13,1,1,2,0.0,0,0,103,6,3,0,0,0,4,4,0,0,0,2,123.0,0.0,0.0,0,105
1,0,42,2015,5,29,13,1,2,2,0.0,0,0,129,6,3,0,0,0,3,4,0,0,0,2,110.0,1.0,0.0,1,131
1,0,54,2015,5,29,13,1,2,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,88.2,1.0,1.0,1,131
1,0,51,2015,5,29,13,1,2,2,0.0,0,2,41,6,3,0,0,0,0,0,0,0,0,2,130.0,1.0,0.0,1,131
1,0,54,2015,5,29,13,1,2,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,88.2,0.0,1.0,1,131
1,0,58,2015,5,29,13,1,2,2,0.0,0,2,41,3,1,0,0,0,4,5,2,0,0,2,165.0,1.0,1.0,1,131
1,0,0,2015,5,29,13,1,3,1,0.0,0,0,103,2,0,0,0,0,0,0,0,0,0,2,114.0,0.0,0.0,1,132
1,1,60,2015,5,29,13,1,4,2,0.0,0,0,103,5,3,0,0,0,3,3,0,0,0,2,79.5,0.0,0.0,0,110
1,1,321,2015,5,29,13,1,4,2,0.0,0,2,103,3,3,0,0,0,0,0,0,0,0,2,132.8,0.0,1.0,0,25
1,0,40,2015,5,29,13,1,4,2,0.0,0,0,41,3,1,0,0,0,3,3,0,0,0,2,120.0,0.0,2.0,1,133
1,1,51,2015,5,29,13,1,4,2,0.0,0,0,103,5,3,0,0,0,3,3,0,0,0,0,79.5,0.0,0.0,0,82
1,0,38,2015,5,29,13,1,4,2,0.0,0,0,103,3,1,0,0,0,3,4,0,0,0,2,120.0,0.0,0.0,1,133
1,1,75,2015,5,29,13,1,4,2,0.0,0,2,103,6,3,0,0,0,3,3,0,0,0,2,144.2,0.0,1.0,0,108
1,0,101,2015,5,29,13,1,4,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,107.2,0.0,0.0,1,133
1,1,42,2015,5,29,13,1,4,2,0.0,0,0,103,6,3,0,0,0,3,3,0,0,0,2,120.0,0.0,0.0,0,89
1,0,109,2015,5,29,13,1,4,3,0.0,0,2,103,3,1,0,0,0,4,4,0,0,0,2,163.8,0.0,1.0,1,133
1,1,81,2015,5,29,13,1,5,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,98.5,0.0,2.0,0,58
1,1,98,2015,5,29,13,1,5,2,0.0,0,2,103,6,3,0,0,0,0,0,0,0,0,2,130.5,0.0,0.0,0,72
1,0,32,2015,5,29,13,1,5,1,0.0,0,2,103,5,3,0,0,0,3,2,2,0,0,2,153.0,0.0,0.0,1,134
1,0,72,2015,5,29,13,1,5,2,0.0,0,0,46,6,3,0,0,0,0,0,0,0,0,2,98.5,0.0,2.0,1,134
1,0,115,2015,5,29,13,2,5,2,0.0,0,2,103,5,3,0,0,0,0,0,0,0,0,3,119.7,0.0,2.0,1,135
1,0,118,2015,5,29,13,2,5,2,0.0,0,1,103,3,1,0,0,0,3,3,0,0,0,2,184.6,0.0,1.0,1,135
1,0,81,2015,5,29,13,2,5,2,1.0,0,2,41,3,1,0,0,0,4,4,0,0,0,2,181.22,0.0,2.0,1,135
1,1,95,2015,5,29,13,2,5,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,100.86,0.0,1.0,0,50
1,0,16,2015,5,29,13,1,0,2,0.0,0,0,105,6,3,0,0,0,0,0,0,0,0,2,100.2,1.0,3.0,1,129
1,0,56,2015,5,29,13,1,3,2,0.0,0,2,41,6,3,0,0,0,0,0,1,0,0,2,134.25,1.0,0.0,1,132
1,0,88,2015,5,29,13,3,5,2,0.0,0,0,44,5,3,0,0,0,0,0,0,0,0,0,96.3,0.0,0.0,1,136
1,0,41,2015,5,29,13,3,6,2,0.0,0,0,47,6,3,0,0,0,3,3,0,0,0,2,83.09,0.0,2.0,1,137
1,1,40,2015,5,29,14,0,1,2,0.0,0,0,103,5,3,0,0,0,3,3,0,0,0,2,105.5,0.0,0.0,0,118
1,0,1,2015,5,29,14,0,1,1,0.0,0,0,103,2,0,0,0,0,0,0,0,0,0,2,134.0,0.0,0.0,1,130
1,0,1,2015,5,29,14,0,1,2,0.0,0,0,103,6,3,0,0,0,0,0,2,0,0,2,8.0,0.0,1.0,1,130
1,0,1,2015,5,29,14,0,2,2,0.0,0,0,103,6,3,0,0,0,3,3,1,0,0,2,146.0,1.0,1.0,1,131
1,1,76,2015,5,29,14,0,4,2,0.0,0,0,103,6,3,0,0,0,4,4,0,0,0,2,126.0,0.0,2.0,0,85
1,0,0,2015,5,29,14,0,4,2,0.0,0,0,41,6,3,0,0,0,0,2,0,0,0,2,111.15,0.0,1.0,1,133
1,0,49,2015,5,29,14,0,5,2,0.0,0,0,101,6,3,0,0,0,4,5,1,0,0,2,136.2,0.0,2.0,1,134
1,0,76,2015,5,29,14,0,5,2,0.0,0,0,103,3,1,0,0,0,0,0,0,0,0,2,101.8,0.0,0.0,1,134
1,0,73,2015,5,29,14,1,5,2,0.0,0,2,103,3,1,0,0,0,0,0,0,0,0,3,127.0,0.0,1.0,1,135
1,0,73,2015,5,29,14,1,5,2,1.0,0,2,103,3,1,0,0,0,4,4,0,0,0,3,161.5,0.0,2.0,1,135
1,0,317,2015,5,29,14,1,5,2,2.0,0,2,103,3,3,0,0,0,7,6,1,0,0,2,230.67,1.0,2.0,1,135
1,1,112,2015,5,29,14,2,5,1,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,65.7,0.0,1.0,0,43
1,0,6,2015,5,29,14,2,5,2,0.0,0,2,41,6,3,0,0,0,0,0,0,0,0,2,180.0,1.0,2.0,1,136
1,0,8,2015,5,29,14,2,5,2,0.0,0,2,41,6,3,0,0,0,0,0,1,0,0,2,168.57,0.0,1.0,1,136
1,1,96,2015,5,29,14,2,7,2,0.0,0,0,103,5,3,0,0,0,0,0,0,0,0,2,107.67,0.0,1.0,0,47
1,1,96,2015,5,29,14,2,7,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,96.9,0.0,1.0,0,47
1,0,99,2015,5,29,14,2,7,2,0.0,0,0,59,3,1,0,0,0,0,0,0,0,0,2,107.0,0.0,1.0,1,138
1,0,66,2015,5,29,14,2,9,2,0.0,0,0,59,6,3,0,0,0,0,1,0,0,0,2,73.41,0.0,0.0,1,140
1,0,38,2015,5,29,14,4,10,2,0.0,0,2,117,6,3,0,0,0,3,3,0,0,0,2,109.9,0.0,2.0,1,143
1,0,38,2015,5,29,14,4,10,2,0.0,0,2,117,6,3,0,0,0,3,3,1,0,0,2,109.9,0.0,2.0,1,143
